,0
2786,https://www.patheos.com/blogs/doxologyproject/2019/01/17/the-holy-art-of-sleeping/
2787,https://www.patheos.com/blogs/personalislam/2017/06/ramadhan-2017-day-26-read-quran-using-chapter-twins/
2788,https://www.patheos.com/blogs/christiandemocracy/2018/11/better-than-minimum-wage/
2789,https://www.patheos.com/blogs/emergentvillage/2017/12/christmas-in-the-intersections/
2790,https://www.patheos.com/blogs/davidhenson/2016/06/welcoming-wonder-and-curiosity-lessons-from-a-comic-shop-for-the-church/
2791,https://www.patheos.com/blogs/susanwright/2019/04/unplanned-movie-is-challenging-pro-abortion-advocates-to-think/
2792,https://www.patheos.com/blogs/peculiarpeople/2018/10/the-women-who-enable-abusive-men/
2793,https://www.patheos.com/blogs/churchformen/2019/02/conservative-methodists-gracious-in-victory/
2794,https://www.patheos.com/blogs/truthtopower/2018/02/black-muslim-history-message-brother-hakeem-muhammad/
2795,https://www.patheos.com/blogs/livingaholyadventure/2019/02/the-adventurous-lectionary-the-fifth-sunday-after-the-epiphany-february-10-2019/
2796,https://www.patheos.com/blogs/faithshift/2017/11/i-used-to-but-now-i/
2797,https://www.patheos.com/blogs/personalislam/2017/09/myth-martyrdom-islam/
2798,https://www.patheos.com/blogs/rationalsufi/2017/04/pain-pain-dear-coptic-brothers-sisters/
2799,https://www.patheos.com/blogs/gregepstein/2015/12/humanist-community-day-speaker-3-sasha-sagan-on-the-solstice/
2800,https://www.patheos.com/blogs/ecperson/2019/03/17/please-do-not-ask-me-about-jung-for-the-sundays-of-orthodoxy-and-gregory-palamas/
2801,https://www.patheos.com/blogs/bethanyanderson/2018/07/open-letter-to-christians-who-want-to-know-how-they-can-help/
2802,https://www.patheos.com/blogs/johnshore/2018/12/joseph-and-mary-on-the-night-everything-changed/
2803,https://www.patheos.com/blogs/benjaminthescribe/2019/03/on-hiatus-until-june/
2804,https://www.patheos.com/blogs/thegreatdivide/2017/06/hello-miss-america/
2805,https://www.patheos.com/blogs/onscripture/2017/02/40-days-resist-temptation-injustice-intolerance/
2806,https://www.patheos.com/blogs/mmw/2015/11/book-review-jewels-of-allah-by-nina-ansary/
2807,https://www.patheos.com/blogs/theporch/2018/12/this-christmas-forget-the-shoebox/
2808,https://www.patheos.com/blogs/theshoelessbanshee/2019/04/03/spring-lent-and-mental-illness/
2809,https://www.patheos.com/blogs/jonathanwilsonhartgrove/2015/01/racialjusticeepiphany-radical-grace-in-a-history-of-race/
2810,https://www.patheos.com/blogs/schaeffersghost/2019/04/underwater-in-old-alabama/
2811,https://www.patheos.com/blogs/throughcatholiclenses/2019/04/yes-i-am-autistic-fr-matthew-p-schneider-lc/
2812,https://www.patheos.com/blogs/imagochristi/2015/04/bidden-or-unbidden-god-is-present/
2813,https://www.patheos.com/blogs/mishamagdalene/2018/11/review-chilling-adventures-sabrina/
2814,https://www.patheos.com/blogs/greymatters/2018/03/creating-catharsis/
2815,https://www.patheos.com/blogs/thehighcalling/2015/07/rediscovering-community-how-one-facebook-group-led-me-back-to-the-internet/
2816,https://www.patheos.com/blogs/whatgodwantsforyourlife/2018/10/7-ways-for-the-church-to-respond-after-squirrel-hill/
2817,https://www.patheos.com/blogs/rolltodisbelieve/2019/03/30/if-only-he-knew-first-assume-women-arent-people/
2818,https://www.patheos.com/blogs/faithforward/2018/06/addiction-on-parade-anthony-bourdain/
2819,https://www.patheos.com/blogs/spiritualnaturalist/2016/08/being-a-spiritual-mutt/
2820,https://www.patheos.com/blogs/hawthorneandtherose/2018/08/crafting-magical-inks/
2821,https://www.patheos.com/blogs/merechrisianity/2018/07/on-mourning-and-the-offense-of-death/
2822,https://www.patheos.com/blogs/coloringoutsidethelines/2019/03/when-poems-speak-love-says-shann-ray/
2823,https://www.patheos.com/blogs/philfoxrose/2014/12/with-the-zimzum-of-love-and-his-new-oprah-network-tv-show-rob-bell-broadens-his-focus-but-its-all-spiritual/
2824,https://www.patheos.com/blogs/askamuslim/2019/02/7-signs-of-humility-and-arrogance-secular-and-religious-perspectives/
2825,https://www.patheos.com/blogs/hindu2/2019/01/a-brief-history-of-the-somnath-temple/
2826,https://www.patheos.com/blogs/personalislam/2017/06/ramadhan-2017-day-17-read-quran-using-fully-detailed-quality/
2827,https://www.patheos.com/blogs/wendymurray/2017/12/christmas-magic-actually/
2828,https://www.patheos.com/blogs/backstagepass/2019/02/get-a-first-glimpse-of-history-channels-jesus-his-life/
2829,https://www.patheos.com/blogs/mindfulchristianitytoday/2019/03/you-are-your-own-worst-enemy/
2830,https://www.patheos.com/blogs/godlessindixie/2018/06/13/start-here/
2831,https://www.patheos.com/blogs/tokenskeptic/2018/04/what-happens-when-you-turn-air-conditioning-down-talk-the-talk-podcast-investigates/
2832,https://www.patheos.com/blogs/intentionalinsights/2017/12/talk-politics-family-holidays/
2833,https://www.patheos.com/blogs/christianpiatt/2017/12/jezebel-third-week-advent-devotional/
2834,https://www.patheos.com/blogs/poisonersapothecary/2019/03/19/purification-plant-magic-for-the-spring-equinox/
2835,https://www.patheos.com/blogs/jacksonwu/2019/02/27/should-evangelism-provoke-guilt-or-expose-shame/
2836,https://www.patheos.com/blogs/pagantama/2019/03/31/pagan-shinto-news-shinto-shrine-seeks-shrine-maiden-to-perform-services-for-anime-figurines/
2837,https://www.patheos.com/blogs/benjaminthescribe/2019/01/brief-nt-introduction-and-gospel-doctrine-lesson-1-john-11-14-isa-611-3-jst-luke-34-11/
2838,https://www.patheos.com/blogs/thezenpagan/2019/01/masculinity-on-the-razors-edge/
2839,https://www.patheos.com/blogs/slacktivist/2019/04/10/a-first-amendment-for-me-but-not-for-thee
2840,https://www.patheos.com/blogs/carynriswold/2017/03/feminist-interfaith-public-luther-year/
2841,https://www.patheos.com/blogs/kacealexander/2018/07/the-practice-of-patience/
2842,https://www.patheos.com/blogs/spiritualitywithinaddictionandrecovery/2018/12/having-had-a-spiritual-awakening-the-apostle-paul-bill-w/
2843,https://www.patheos.com/blogs/susanwright/2019/04/whistleblower-claims-administration-jammed-through-security-clearances/
2844,https://www.patheos.com/blogs/justonething/2017/04/the-neurology-of-intention/
2845,https://www.patheos.com/blogs/rationaldoubt/2019/03/emergency-can-faithers-and-freethinkers-respond-together/
2846,https://www.patheos.com/blogs/livingaholyadventure/2019/02/the-adventurous-lectionary-the-seventh-sunday-after-the-epiphany-february-24-2019/
2847,https://www.patheos.com/blogs/askamuslim/2019/02/most-forgiving-and-merciful-not-wrathful-god/
2848,https://www.patheos.com/blogs/soapboxredemption/2018/07/newberg-on-the-neuroscience-of-spirituality/
2849,https://www.patheos.com/blogs/chaosandoldnight/2019/03/1042/
2850,https://www.patheos.com/blogs/terrygaspard/2019/04/5-ways-to-deal-with-feelings-of-rejection-after-a-breakup/
2851,https://www.patheos.com/blogs/onscripture/2017/04/wounded-resurrection-body-christ-body-earth-john-2019-31/
2852,https://www.patheos.com/blogs/joepuentes/2019/02/a-wolverine-flew-into-my-chest-and-saved-my-life-and-faith/
2853,https://www.patheos.com/blogs/translatingworlds/2018/08/affirmation_and_sacrifice/
2854,https://www.patheos.com/blogs/intentionalinsights/2017/12/address-truth-denialism-effectively-holidays/
2855,https://www.patheos.com/blogs/wheelsfaith/2016/06/orlandos-fire/
2856,https://www.patheos.com/blogs/andrewfarley/2019/01/who-can-be-saved/
2857,https://www.patheos.com/blogs/nbamuslims/2019/03/01/black-muslim-authors-speakers/
2858,https://www.patheos.com/blogs/frenchrevolution/2017/06/19/david-french-transparency-not-always-good-thing/
2859,https://www.patheos.com/blogs/spiritualitychannelseries/2017/08/quaker-religion-teaches-contentment-chaotic-world/
2860,https://www.patheos.com/blogs/everydayethics/2017/09/356/
2861,https://www.patheos.com/blogs/victoriousliving/2019/04/april-fools-might-be-good-for-you/
2862,https://www.patheos.com/blogs/anotherbreedoffaith/2018/10/nothing-matters-part-2-rick-and-morty-and-nietzsche/
2863,https://www.patheos.com/blogs/quranalyzeit/2016/03/24/isis-has-something-to-do-with-islam-and-it-is-time-to-confront-it/
2864,https://www.patheos.com/blogs/godzooks/2019/04/bible-atheism-hell-jerusalem/
2865,https://www.patheos.com/blogs/freedhearts/2017/10/11/about-to-come-out/
2866,https://www.patheos.com/blogs/hijabihandshaker/2018/09/the-bekaa-valley-and-a-taste-of-home/
2867,https://www.patheos.com/blogs/christianityforthesbnr/2017/01/speaking-out-for-integrity-and-dr-marc-gafni-part-iii-of-iii/
2868,https://www.patheos.com/blogs/heavenlycreatures/2016/11/headstones-creativity-and-national-novel-writing-month/
2869,https://www.patheos.com/blogs/dirtheartwitch/2019/01/late-winter-dirt-heart-farmette-update-2019/
2870,https://www.patheos.com/blogs/zhoag/2018/07/23/the-light-is-winning-has-a-beginning/
2871,https://www.patheos.com/blogs/truthtopower/2018/05/frances-system-white-supremacy-the-quran-of-the-oppressed/
2872,https://www.patheos.com/blogs/theruleandtheraven/2017/04/04/benedict-and-his-raven/
2873,https://www.patheos.com/blogs/drlaurelshaler/2018/12/remembering-my-visit-to-the-birthplace-of-jesus/
2874,https://www.patheos.com/blogs/jonathanstorment/2018/04/left-to-our-own-devices-power-down/
2875,https://www.patheos.com/blogs/storiedtheology/2017/02/13/light-see-political-light/
2876,https://www.patheos.com/blogs/deaconsbench/2019/04/video-spotlights-deacons-in-annual-catholic-appeal/
2877,https://www.patheos.com/blogs/slacktivist/2019/04/03/let-anyone-with-understanding-calculate-the-number/
2878,https://www.patheos.com/blogs/betweentheshadows/2019/02/imbolc-and-the-grey-blahs/
2879,https://www.patheos.com/blogs/thoughtfulpastor/2019/03/08/umc-leaving-behind-hope-dialogue/
2880,https://www.patheos.com/blogs/jonathanstorment/2018/06/long-swims/
2881,https://www.patheos.com/blogs/yourwisebrain/2012/03/pet-the-lizard/
2882,https://www.patheos.com/blogs/rolandwarren/2018/07/want-more-effective-communication-practice-the-4ms/
2883,https://www.patheos.com/blogs/courageforlife/2019/03/spiritual-injuries-2/
2884,https://www.patheos.com/blogs/sabrshukr/2019/02/the-crisis-of-muslim-american-leadership/
2885,https://www.patheos.com/blogs/voxnova/2019/02/03/four-episodes-from-a-consistent-life-ethic-part-iii/
2886,https://www.patheos.com/blogs/theruleandtheraven/2018/05/14/the-resurrection-of-the-word/
2887,https://www.patheos.com/blogs/carlmccolman/2019/03/kindle-no-fire-a-detail-thats-missing-from-recent-books-about-observing-the-sabbath/
2888,https://www.patheos.com/blogs/jesuscreed/2019/04/07/jesus-his-life-exclusive-clip/
2889,https://www.patheos.com/blogs/watchinggod/2019/04/yes-shazam-is-great-fun-and-it-has-a-great-message-too/
2890,https://www.patheos.com/blogs/workingcatholic/2019/04/triangle-fire/
2891,https://www.patheos.com/blogs/chargedbythegoddess/2019/02/getting-ready-for-witchcamp-packing-preparing-for-magick/
2892,https://www.patheos.com/blogs/faithinpubliclife/2019/03/no-second-class-citizens-in-the-kingdom-of-god/
2893,https://www.patheos.com/blogs/whowechoosetobe/2018/09/thirty-seven/
2894,https://www.patheos.com/blogs/oakandolive/2019/02/how-i-spent-my-imbolc/
2895,https://www.patheos.com/blogs/bornagaincatholic/2018/06/1415/
2896,https://www.patheos.com/blogs/mmw/2015/11/friday-links-american-flag-hijabs-hate-crimes-refugee-crisis/
2897,https://www.patheos.com/blogs/slacktivist/2019/04/10/a-first-amendment-for-me-but-not-for-thee/
2898,https://www.patheos.com/blogs/mishamagdalene/2019/04/review-witchbody-sabrina-scott/
2899,https://www.patheos.com/blogs/slowchurch/2015/03/18/looking-for-enemies/
2900,https://www.patheos.com/blogs/spiritualitychannelseries/2017/08/august-lunar-solar-eclipses-message-12-archangels/
2901,https://www.patheos.com/blogs/muslimahnextdoor/2018/11/derailed-by-my-memories-in-autism-land/
2902,https://www.patheos.com/blogs/hawkeye/2017/04/tolkiens-footnote-cross-lord-rings/
2903,https://www.patheos.com/blogs/laughingindisbelief/2019/04/the-joe-biden-intervention-snl/
2904,https://www.patheos.com/blogs/unfundamentalistchristians/2017/10/conservative-christians-sudden-devotion-imperial-cult/
2905,https://www.patheos.com/blogs/onedegreetoanother/2018/11/true-joy/
2906,https://www.patheos.com/blogs/radicalchristianmillennial/2017/10/prefigurative-politics-living-kingdom-god/
2907,https://www.patheos.com/blogs/godlessindixie/2019/03/01/kissing-hanks-butt/
2908,https://www.patheos.com/blogs/faithwithwisdom/2017/02/trump-crucifying-jesus/
2909,https://www.patheos.com/blogs/fourfaces/2018/08/cross-my-heart/
2910,https://www.patheos.com/blogs/devonfranklin/2016/08/the-lesson-i-learned-from-marriage-that-saved-my-life/
2911,https://www.patheos.com/blogs/voodoouniverse/2019/03/review-the-splooge-factory-by-christina-springer/
2912,https://www.patheos.com/blogs/sickpilgrim/2019/03/dark-devotional-fruit-grown-from-ashes/
2913,https://www.patheos.com/blogs/oakandolive/2018/07/from-little-acorns-come-new-beginnings/
2914,https://www.patheos.com/blogs/heavenlycreatures/2016/07/musing-on-pregnancy-abortion-and-becoming-a-human/
2915,https://www.patheos.com/blogs/mariadixonhall/2016/09/mamas-boy-a-birthday-letter-to-my-black-son/
2916,https://www.patheos.com/blogs/secularcinephile/2019/01/now-is-the-winter-of-our-domestic-discontent-a-double-feature/
2917,https://www.patheos.com/blogs/throughbrokenroses/2018/08/27/yes-i-am-still-catholic/
2918,https://www.patheos.com/blogs/purposeinleadership/2016/06/05/mobile-ed/
2919,https://www.patheos.com/blogs/christiandemocracy/2018/12/the-people-should-elect-the-bishop/
2920,https://www.patheos.com/blogs/thiskindacontemplativelife/2019/01/why-evangelicals-resist-contemplative-prayer-part-2-its-counterintuitive/
2921,https://www.patheos.com/blogs/pagantama/2019/02/24/pagan-shinto-news-first-christian-witches-convention-coming-to-salem/
2922,https://www.patheos.com/blogs/chaosandoldnight/2019/02/982/
2923,https://www.patheos.com/blogs/divergence/2019/03/14/government-should-not-be-run-like-a-business/
2924,https://www.patheos.com/blogs/thezenpagan/2019/02/why-the-moment-calls-for-magic/
2925,https://www.patheos.com/blogs/bristolpalin/2018/06/ted-cruz-beat-jimmy-kimmel-in-trash-talking-basketball-game/
2926,https://www.patheos.com/blogs/shrinkingcamel/2015/11/04/respect-the-right-people-2/
2927,https://www.patheos.com/blogs/visions-of-vocation/2016/02/our-moral-responsibility-to-pay-attention/
2928,https://www.patheos.com/blogs/theshoelessbanshee/2019/03/23/in-defense-of-our-right-to-raw-and-uncomfortable-honesty-why-abuse-survivors-speak-out/
2929,https://www.patheos.com/blogs/personalislam/2017/06/answering-tommy-robinsons-lie-quran/
2930,https://www.patheos.com/blogs/wheelsfaith/2016/07/dancing-with-intention/
2931,https://www.patheos.com/blogs/themuslimmonad/2018/07/tragedy-and-hope/
2932,https://www.patheos.com/blogs/notalonespecialneedsparenting/2019/02/waiting-to-exhale-creating-space-to-de-stress/
2933,https://www.patheos.com/blogs/islamahmadiyya/2018/07/does-the-quran-contain-anti-semitism/
2934,https://www.patheos.com/blogs/everythingoldisnewagain/2018/11/363/
2935,https://www.patheos.com/blogs/shrinkingcamel/2015/11/16/unveiling-the-truth-2/
2936,https://www.patheos.com/blogs/thinkingrationally/2019/02/zenith/
2937,https://www.patheos.com/blogs/everydayethics/2017/10/362/
2938,https://www.patheos.com/blogs/samudra/2018/04/7-hindu-quotes-about-nature-earth-day-world-environment-day/
2939,https://www.patheos.com/blogs/hindu2/2016/02/101-famous-nelson-mandela-quotes-to-inspire-motivate/
2940,https://www.patheos.com/blogs/beneaththemoon/2019/01/all-religion-should-be-open-to-enquiry/
2941,https://www.patheos.com/blogs/steelmagnificat/2019/04/8536/
2942,https://www.patheos.com/blogs/uncommongodcommongood/2019/03/theodicy/
2943,https://www.patheos.com/blogs/merebreath/2016/12/09/vlog-episdoe-1/
2944,https://www.patheos.com/blogs/browneyedamazon/2019/02/my-body-my-valentine/
2945,https://www.patheos.com/blogs/yourwisebrain/2012/04/ask-questions/
2946,https://www.patheos.com/blogs/anxiousbench/2019/04/religious-history-internet/
2947,https://www.patheos.com/blogs/hijabihandshaker/2018/07/living-kindly-in-a-harsh-world/
2948,https://www.patheos.com/blogs/soulandcity/2018/01/donald-trump-president-monson-times-live/
2949,https://www.patheos.com/blogs/davidhenson/2016/08/liberation-keeps-the-sabbath-holy-a-homily/
2950,https://www.patheos.com/blogs/rhemedia/2013/11/why-no-one-is-really-rich/
2951,https://www.patheos.com/blogs/aidankelly/2018/02/i-protest/
2952,https://www.patheos.com/blogs/hijabihandshaker/2018/08/lebanons-national-army-day/
2953,https://www.patheos.com/blogs/clintschnekloth/2019/03/whether-corporations-too-can-be-saved/
2954,https://www.patheos.com/blogs/wakeupcall/2019/03/is-the-third-man-phenomena-proof-of-guardian-angels/
2955,https://www.patheos.com/blogs/slowchurch/2016/12/01/hopeful-politics-everyday-attentive/
2956,https://www.patheos.com/blogs/slacktivist/2019/04/02/my-head-is-full-of-magic-baby/
2957,https://www.patheos.com/blogs/rationaldoubt/2019/03/christianity-and-the-witch-hunt-mentality/
2958,https://www.patheos.com/blogs/thehighcalling/2015/07/create-good-it-takes-persistence/
2959,https://www.patheos.com/blogs/godzooks/2019/04/dinosaurs-noah-ark-humor/
2960,https://www.patheos.com/blogs/backstagepass/2018/08/new-documentary-examines-the-unique-challenges-facing-the-christian-film-industry/
2961,https://www.patheos.com/blogs/jonathanstorment/2018/05/all-creatures-of-our-god-and-king-the-image-of-god/
2962,https://www.patheos.com/blogs/theliturgicaltheologian/2017/07/01/your-guide-to-weekend-reading/
2963,https://www.patheos.com/blogs/unfundamentalistchristians/2017/09/cancer-didnt-happen-reason/
2964,https://www.patheos.com/blogs/whowechoosetobe/2018/07/on-teaching-white-sons-why-they-cant-say-the-n-word/
2965,https://www.patheos.com/blogs/muslimahnextdoor/2018/06/supreme-court-ruling-upholds-muslimban-but-for-muslims-nomuslimbanever-rages-on/
2966,https://www.patheos.com/blogs/sisterrosemovies/2019/03/flying-high-with-dumbo/
2967,https://www.patheos.com/blogs/thefluencyofhope/2018/12/blessed-are-the-poor-in-spirit-for-they-will-lead-the-way/
2968,https://www.patheos.com/blogs/byathameandstang/2018/11/chilling-adventures-sabrina-witchcraft/
2969,https://www.patheos.com/blogs/faithfuldemocrats/2017/02/a-democratic-revival/
2970,https://www.patheos.com/blogs/hispanicevangelicalsandthelambsagenda/2017/03/comprehensive-immigration-reform-mean-trumps-america/
2971,https://www.patheos.com/blogs/visions-of-vocation/2016/02/a-conversation-with-a-stranger-and-common-grace/
2972,https://www.patheos.com/blogs/theruleandtheraven/2017/05/12/on-laughter/
2973,https://www.patheos.com/blogs/thinkingrationally/2019/02/aggressive-vs-passive-atheism/
2974,https://www.patheos.com/blogs/courageforlife/2019/03/how-to-keep-a-courageous-focus/
2975,https://www.patheos.com/blogs/jaysondbradley/2019/01/5-reasons-suicidal-people-dont-ask-for-help/
2976,https://www.patheos.com/blogs/ecperson/2019/03/11/the-death-of-the-father-for-forgiveness-sunday/
2977,https://www.patheos.com/blogs/writingfromtheedge/2018/09/sacks-v-corbyn-why-conflating-anti-zionism-makes-fighting-antisemitism-impossible/
2978,https://www.patheos.com/blogs/akramsrazor/2013/11/veil-por/
2979,https://www.patheos.com/blogs/tippling/2019/04/06/interview-with-rob-j-stroud-on-freud-jung-peterson-god-and-psychotherapy/
2980,https://www.patheos.com/blogs/browneyedamazon/2018/04/churchtoo-honoring-the-experiences-that-reside-in-the-gray/
2981,https://www.patheos.com/blogs/fromacommonwell/2018/11/building-a-devotional-practice-with-land-sea-and-sky/
2982,https://www.patheos.com/blogs/voodoouniverse/2019/03/mardi-gras-day-the-magick-of-life/
2983,https://www.patheos.com/blogs/muslimagorist/2013/05/my-political-agnosticism-part-iii-condemning-terrorism/
2984,https://www.patheos.com/blogs/courageforlife/2019/03/how-to-read-the-bible-without-missing-the-point/
2985,https://www.patheos.com/blogs/awc/2017/03/lutheran-theology-sanctification/
2986,https://www.patheos.com/blogs/synapsesofthesoul/2019/02/lessons-from-a-juvenile-prison/
2987,https://www.patheos.com/blogs/sabrshukr/2019/02/solving-the-marriage-crisis-in-the-muslim-community/
2988,https://www.patheos.com/blogs/joepuentes/2018/12/the-day-christmas-shattered/
2989,https://www.patheos.com/blogs/imagochristi/2015/04/god-does-not-become-what-god-hates/
2990,https://www.patheos.com/blogs/marketplacefaith/2018/10/trade-in-the-what-do-you-want-to-be-when-you-grow-up-question/
2991,https://www.patheos.com/blogs/secularvoices/2019/01/25/ocasio-cortez-throws-bible-reference-in-the-face-of-sarah-huckabee-sanders/
2992,https://www.patheos.com/blogs/excommunications/2018/12/in-your-eyes/
2993,https://www.patheos.com/blogs/jewishvoices/2018/10/brett-kavanaughs-shallow-view-of-religion/
2994,https://www.patheos.com/blogs/infernal/2019/04/school-corporal-punishment-act-languishes/
2995,https://www.patheos.com/blogs/companionsonthejourney/2019/02/love-fear-cosmology-mission-neighbor/
2996,https://www.patheos.com/blogs/deaconsbench/2019/04/good-luck-god-this-might-be-the-greatest-obituary-ever/
2997,https://www.patheos.com/blogs/wakeupcall/2019/02/were-jesus-and-mary-magdalene-lovers/
2998,https://www.patheos.com/blogs/ecopreacher/2019/03/will-god-forgive-us-first-reformed-film-review/
2999,https://www.patheos.com/blogs/notesfromthetemple/2017/12/sutta-study-self-control-difficult/
3000,https://www.patheos.com/blogs/cbf/2018/10/when-jesus-broke-up-the-boys-will-be-boys-club/
3001,https://www.patheos.com/blogs/secularcinephile/2019/02/never-look-away-a-masterpiece-of-artistry-and-survival-through-nazism-and-communism/
3002,https://www.patheos.com/blogs/rolandwarren/2018/03/connecting-with-your-kids-do-this-now/
3003,https://www.patheos.com/blogs/greymatters/2018/05/for-those-hurting-this-mothers-day/
3004,https://www.patheos.com/blogs/europeancommunion/2018/09/cardinal-ouellet-rebellion-pope-vigano/
3005,https://www.patheos.com/blogs/wendymurray/2017/11/the-mayflower-compact-helped-the-struggling-pilgrims-survive/
3006,https://www.patheos.com/blogs/scatteringsunshine/2018/09/7-things-learned-about-leadership-john-mccain/
3007,https://www.patheos.com/blogs/bootcampaign/2016/12/doorstep-deliveries-of-joy-santa-boots-makes-one-familys-christmas-possible/
3008,https://www.patheos.com/blogs/kaitlinbcurtice/2017/11/02/day-2-7-fires-prophesy/
3009,https://www.patheos.com/blogs/throughthegrapevine/2019/01/the-right-time-to-dowse/
3010,https://www.patheos.com/blogs/holywrit/2018/02/3123/
3011,https://www.patheos.com/blogs/spiritualnaturalist/2016/08/protect-your-relationships-by-cutting-off-your-anchors/
3012,https://www.patheos.com/blogs/schaeffersghost/2019/04/science-fiction-for-the-thoughtful-christian/
3013,https://www.patheos.com/blogs/faithfuldemocrats/2016/07/why-trumps-invasive-brand-is-actually-unpatriotic/
3014,https://www.patheos.com/blogs/embodiedfaith/2018/06/so-this-is-the-place-where-i-say-the-things/
3015,https://www.patheos.com/blogs/ecopreacher/2019/01/recovering-racist/
3016,https://www.patheos.com/blogs/mishamagdalene/2019/01/secret-project-book-update/
3017,https://www.patheos.com/blogs/troublerofisrael/2019/01/church-membership-isnt-optional/
3018,https://www.patheos.com/blogs/thefont/2017/07/catholics-think-alt-right/
3019,https://www.patheos.com/blogs/freedhearts/2018/01/04/doesnt-god-tell-us-to-hate-evil-this-could-change-everything/
3020,https://www.patheos.com/blogs/bibleandculture/2019/04/09/elliots-big-adventure/
3021,https://www.patheos.com/blogs/revealingyourluminessence/2015/06/our-life-is-a-journey/
3022,https://www.patheos.com/blogs/brandondsmith/2017/09/know-arius-heresy/
3023,https://www.patheos.com/blogs/faithforward/2018/06/a-new-rite-of-passage-for-struggling-youth/
3024,https://www.patheos.com/blogs/askangus/2018/09/ask-angus-43/
3025,https://www.patheos.com/blogs/faithchelsen/2018/09/found-in-the-files-an-excursion-through-25-years-of-international-religious-liberty-resources/
3026,https://www.patheos.com/blogs/marginoferr/2019/04/02/my-top-10-favorite-youtube-channels/
3027,https://www.patheos.com/blogs/doxologyproject/2019/03/01/how-to-make-ash-for-ash-wednesday/
3028,https://www.patheos.com/blogs/witchindeed/2019/04/magical-coffee-the-mundane-into-spellwork/
3029,https://www.patheos.com/blogs/philosophicalfragments/2015/10/30/open-letter-to-sarah-palin-we-need-to-change-our-tone-on-guns/
3030,https://www.patheos.com/blogs/philfoxrose/2014/09/benjamin-coreys-undiluted-calls-fundamentalists-to-return-to-fundamentals-of-love-and-openness/
3031,https://www.patheos.com/blogs/everydayblackmatters/2018/03/11/want-learn-learn-women-wakanda/
3032,https://www.patheos.com/blogs/samrocha/2017/04/benedict-option-critical-review/
3033,https://www.patheos.com/blogs/laughingindisbelief/2019/04/president-trump-rushes-1000-border-collies-to-mexican-border/
3034,https://www.patheos.com/blogs/muslimahnextdoor/2018/08/catholic-sex-abuse-report-universal-pain-sorrow-sympathy-and-prayer/
3035,https://www.patheos.com/blogs/voxnova/2019/03/23/the-victims-are-us-and-the-violent-are-too-lessons-from-new-zealand/
3036,https://www.patheos.com/blogs/christiandemocracy/2019/03/a-kind-of-theft/
3037,https://www.patheos.com/blogs/blackwhiteandgray/2017/04/like-benedict-option/
3038,https://www.patheos.com/blogs/orthodoxyincommunionwithrome/2018/06/breakupstrangersfamily/
3039,https://www.patheos.com/blogs/blamelesssky/2017/06/and-a-very-happy-eid-to-you/
3040,https://www.patheos.com/blogs/gloryseed/2019/02/transcendence-meaning-from-above/
3041,https://www.patheos.com/blogs/thezenpagan/2019/02/how-the-gods-and-heroes-operate/
3042,https://www.patheos.com/blogs/merebreath/2017/08/23/the-old-woman-who-needed-to-be-heard/
3043,https://www.patheos.com/blogs/secularvoices/2018/10/17/evangelicals-are-becoming-more-liberal-and-leaders-are-panicking/
3044,https://www.patheos.com/blogs/whatgodwantsforyourlife/2019/02/without-a-prayer-conferences-conventions-and-discerning-the-will-of-god/
3045,https://www.patheos.com/blogs/yearofpolygamy/2016/10/how-polygamy-harms-women-a-personal-response/
3046,https://www.patheos.com/blogs/luminousliving/2016/06/humanitys-immunity/
3047,https://www.patheos.com/blogs/ashleywillis/2018/01/7-important-boundaries-every-marriage-needs/
3048,https://www.patheos.com/blogs/byathameandstang/2018/12/spellbooks-traditional-witches/
3049,https://www.patheos.com/blogs/hispanicevangelicalsandthelambsagenda/2017/03/discussion-challenges-facing-hispanic-education-today/
3050,https://www.patheos.com/blogs/popculturecoramdeo/2018/11/episode-alert-bohemian-rhapsody-plus-creeped-out/
3051,https://www.patheos.com/blogs/themormonpolitico/2017/09/keeping-real-goes-wrong-church/
3052,https://www.patheos.com/blogs/jesuscreed/2019/04/08/the-shedding-of-blood-and-christian-faith/
3053,https://www.patheos.com/blogs/andrewfarley/2019/01/altars-revivals-and-rededications/
3054,https://www.patheos.com/blogs/brandondsmith/2017/08/jesus-jonah-doubting-god/
3055,https://www.patheos.com/blogs/teaaddictedwitch/2018/12/review-witches-almanac-spring-2019-2020/
3056,https://www.patheos.com/blogs/thecatholicworkingmother/2019/03/federalist-pro-abortion-propaganda/
3057,https://www.patheos.com/blogs/bibleandculture/2019/04/09/confronting-ot-controversies-part-five/
3058,https://www.patheos.com/blogs/wheelsfaith/2016/06/world-refugee-day/
3059,https://www.patheos.com/blogs/holyscapes/2018/10/landform-literacy/
3060,https://www.patheos.com/blogs/terrygaspard/2019/03/how-stress-impacts-sex-in-marriage-and-how-to-rekindle-passion/
3061,https://www.patheos.com/blogs/zackhunt/2019/03/american-jesus-madness-2019-championship-voting/
3062,https://www.patheos.com/blogs/whowechoosetobe/2018/06/police-brutality-and-inhumanity-in-service-of-white-convenience/
3063,https://www.patheos.com/blogs/throughbrokenroses/2018/10/26/killing-art/
3064,https://www.patheos.com/blogs/askangus/2018/02/ask-angus-39-words-live/
3065,https://www.patheos.com/blogs/whiskeypreacher/2016/11/1572/
3066,https://www.patheos.com/blogs/kateohare/2019/03/neverland-madeleine-mccann-broberg-sex-netflix-hbo/
